gene,rate
TET3,1.4356437658629e-06
TEX10,1.02367820149901e-06
TEX101,5.92522459808757e-06
TEX11,3.38194144120642e-06
TEX12,6.16095403311728e-07
TEX13A,9.7219898322924e-06
TEX13B,4.53668137648883e-06
TEX14,5.07257306245558e-06
TEX15,4.04177567146334e-06
TEX19,3.34407202441622e-06
TEX2,1.41888753907426e-06
TEX22,2.88404429012055e-06
TEX26,3.06135218807612e-06
TEX261,2.97569597173995e-06
TEX264,2.25337793358078e-06
TEX28,1.7428423813596e-06
TEX28P1,1.73918825402499e-06
TEX28P2,1.74281406453855e-06
TEX29,1.70638956581572e-06
TEX30,1.05345808709457e-06
TEX33,1.51721569454993e-06
TEX35,5.60886989720957e-06
TEX36,2.49810715333248e-06
TEX37,5.34664998657759e-06
TEX38,1.3579011338309e-06
TEX40,1.38966181372391e-06
TEX9,1.74410516595319e-06
TF,7.18691221803742e-06
TFAM,8.14552048320472e-07
TFAP2A,4.60226868100199e-06
TFAP2B,7.99481316711367e-06
TFAP2C,4.33982076704385e-06
TFAP2D,1.6999741654975e-05
TFAP2E,1.45429785959022e-06
TFAP4,1.57217455466418e-06
TFB1M,1.71974961392955e-06
TFB2M,1.39631002217574e-06
TFCP2,1.51520769679508e-06
TFCP2L1,3.0666033738088e-06
TFDP1,2.85745078270138e-06
TFDP2,4.30819837169293e-06
TFDP3,1.03810122914231e-05
TFE3,1.96051449981993e-06
TFEB,2.56626819862233e-06
TFEC,2.35661442669002e-06
TFF1,2.35078895727511e-06
TFF2,2.24904453267138e-06
TFF3,2.05637362488507e-06
TFG,7.63180909818178e-07
TFIP11,1.44128731845947e-06
TFPI,1.09855368979742e-06
TFPI2,2.59855387052432e-06
TFPT,1.61393548995757e-06
TFR2,1.86746809658263e-06
TFRC,1.45541131206004e-06
TG,5.31145690354676e-06
TGDS,2.14674230600773e-06
TGFA,3.02301493058868e-06
TGFB1,3.09806628827042e-06
TGFB1I1,2.58226668492798e-06
TGFB2,2.35762232898264e-06
TGFB3,2.13854420463292e-06
TGFBI,5.45402046504123e-06
TGFBR1,2.5212036747104e-06
TGFBR2,3.80555341585049e-06
TGFBR3,1.87618181473798e-06
TGFBR3L,1.48995679246349e-06
TGFBRAP1,2.49018953912391e-06
TGIF1,1.39933265246335e-06
TGIF2,1.6871140650447e-06
TGIF2LX,2.56533494885084e-05
TGIF2LY,8.07028849974205e-06
TGM1,2.91503391157456e-06
TGM2,9.78968504995447e-07
TGM3,5.66549792235957e-06
TGM4,4.57808622066447e-06
TGM5,4.28299052914608e-06
TGM6,9.33920330290002e-06
TGM7,3.04508378749343e-06
TGOLN2,2.01495083008405e-06
TGS1,5.57209511898221e-07
TH,5.31402190516021e-06
THADA,1.46970455431989e-06
THAP1,1.39957314228075e-06
THAP10,1.21515036336172e-06
THAP2,5.91049724623929e-07
THAP3,9.71602838407831e-07
THAP4,7.45684870344209e-07
THAP5,1.35715728334006e-06
THAP6,2.6402001864578e-06
THAP7,1.33858731258567e-06
THAP8,1.09246604155658e-06
THAP9,1.97479062563046e-06
THBD,1.98641196189807e-06
THBS1,1.65696675411039e-06
THBS2,7.89328824029444e-06
THBS3,1.11354667197572e-06
THBS4,3.50953529474507e-06
THEG,8.63985562309868e-06
THEGL,1.35658698320044e-06
THEM4,8.73315803144634e-07
THEM5,3.64432933716734e-06
THEM6,1.07167617754633e-06
THEMIS,2.79583034135161e-06
THEMIS2,2.79136383712033e-06
THG1L,1.85141158808388e-06
THNSL1,1.67814488030679e-06
THNSL2,1.63112575495735e-06
THOC1,6.86796317138558e-07
THOC2,1.96811555789789e-06
THOC3,2.12947030967298e-06
THOC5,1.56365399154433e-06
THOC6,1.38160686602185e-06
THOC7,1.07094161222647e-06
THOP1,1.8726281226435e-06
THPO,4.85803659690835e-06
THRA,2.94257438939233e-06
THRAP3,1.18583156343278e-06
THRB,2.43503690061929e-06
THRSP,3.37665590510362e-06
THSD1,5.7148420142499e-06
THSD4,1.76906164783138e-06
THSD7A,8.33338226590646e-06
THSD7B,7.0762407410662e-06
THUMPD1,2.07715817485473e-06
THUMPD2,2.3684533882629e-06
THUMPD3,7.46232958583285e-07
THY1,1.75115995366635e-06
THYN1,1.14118125028951e-06
TIA1,1.88807443925899e-06
TIAL1,1.09639868597887e-06
TIAM1,1.18056098045799e-05
TIAM2,2.15175575332093e-06
TICAM1,1.34104813467937e-06
TICAM2,1.35256635427706e-06
TICRR,1.76987687226999e-06
TIE1,7.99582455511456e-06
TIFA,1.37902266525023e-06
TIFAB,5.05223987879038e-06
TIGD2,1.88378991465455e-06
TIGD3,2.86297135969842e-06
TIGD4,2.16660974000865e-06
TIGD7,2.04518227327174e-06
TIGIT,7.80553199682239e-06
TIMD4,9.45332521166599e-06
TIMELESS,1.02313983656378e-06
TIMM10,1.14373856179679e-06
TIMM13,1.61202171054291e-06
TIMM17A,1.71171610427748e-06
TIMM17B,1.45015986812938e-06
TIMM21,1.13242498119348e-06
TIMM22,1.12753977297545e-06
TIMM23,1.67273316869566e-06
TIMM23B,2.6971973515796e-06
TIMM44,2.57068005301348e-06
TIMM50,1.49453320250042e-06
TIMM8A,1.48875707032745e-06
TIMM8B,1.27196279006627e-06
TIMM9,1.59356360260866e-06
TIMMDC1,3.39424167274863e-06
TIMP1,1.26947264298158e-06
TIMP2,2.20649797323633e-06
TIMP3,7.29792336132383e-06
TIMP4,6.86938013927221e-06
TINAG,6.75038665288983e-06
TINAGL1,1.04079252890106e-06
TINF2,1.47134246117291e-06
TIPARP,2.14215461948141e-06
TIPIN,8.72584795992207e-07
TIPRL,1.95904380647316e-06
TIRAP,2.14957640433284e-06
TJAP1,6.57539908640354e-07
TJP1,1.74580951285746e-06
TJP2,1.35172178433385e-06
TJP3,1.33474414404547e-06
TK1,1.13004323180964e-06
TK2,1.11257827664042e-06
TKT,1.78634029792355e-06
TKTL1,3.79956806975805e-06
TKTL2,6.64948835824624e-06
TLCD1,8.52533511845507e-07
TLCD2,9.80724205663659e-07
TLDC1,2.41031112500243e-06
TLDC2,2.58664603213732e-06
TLE1,2.98237167939415e-06
TLE2,1.15158668887082e-06
TLE3,1.44106025944712e-06
TLE4,4.66773000032747e-06
TLE6,1.98714094277105e-06
TLK1,2.65134864111755e-06
TLK2,1.97765146212734e-06
TLL1,6.46423740154014e-06
TLL2,1.2279054611126e-05
TLN1,1.87824656226478e-06
TLN2,2.89161761017125e-06
TLR1,3.90614923538138e-06
TLR10,3.74844284123572e-06
TLR2,1.92988208408817e-06
TLR3,2.28814711686063e-06
TLR4,1.07034093650304e-05
TLR5,1.61681128034022e-06
TLR6,2.41409806305294e-06
TLR7,6.16372587611548e-06
TLR8,2.10137143987661e-06
TLX1,3.59277092108062e-06
TLX1NB,4.98157436977738e-06
TLX2,3.0578784111643e-06
TLX3,3.21869792451538e-06
TM2D1,1.75012145785003e-06
TM2D2,2.1795684497948e-06
TM2D3,1.0837841668313e-06
TM4SF1,2.37532224789232e-06
TM4SF18,1.39112053714855e-06
TM4SF19,1.06961527795244e-06
TM4SF20,6.5925100103806e-06
TM4SF4,4.1073772228133e-06
TM4SF5,3.4010836854348e-06
TM6SF1,2.09814810164532e-06
TM6SF2,3.22242960327249e-06
TM7SF2,2.15867915007246e-06
TM7SF3,1.06837558765526e-06
TM9SF2,1.48829098948393e-06
TM9SF3,2.23464914359932e-06
TM9SF4,2.95936262941448e-06
TMA16,1.81804258457266e-06
TMA7,1.22350276753251e-06
TMBIM1,2.03384148437795e-06
TMBIM4,1.15559229110795e-06
TMBIM6,1.84737957675128e-06
TMC1,3.02472725561491e-06
TMC2,6.13767245510917e-06
TMC3,4.97647996607823e-06
TMC4,1.51503925865541e-06
TMC5,1.34080148006467e-06
TMC6,1.15737754004542e-06
TMC7,1.27338270937187e-06
TMC8,3.03182513410936e-06
TMCC1,2.38781217861208e-06
TMCC2,5.80441427878288e-06
TMCC3,5.91080748803426e-06
TMCO1,3.04361458383367e-06
TMCO2,1.53999744097709e-06
TMCO3,3.39767782664322e-06
TMCO4,2.24844744505068e-06
TMCO5A,2.80958720660326e-06
TMCO6,8.16606551027196e-07
TMED1,9.29103532622177e-07
TMED10,1.39156496010949e-06
TMED2,2.42202746482462e-06
TMED3,2.93954857831065e-06
TMED4,1.21190296402094e-06
TMED5,2.51665081382229e-06
TMED6,2.14363837697424e-06
TMED7,1.36272457989277e-06
TMED8,1.79959628660736e-06
TMED9,2.93983143242509e-06
TMEFF1,3.19695180072769e-06
TMEFF2,2.2057223809645e-06
TMEM100,8.44025258784661e-06
TMEM101,1.62795698794053e-06
TMEM102,1.25815310033094e-06
TMEM104,2.75119176348786e-06
TMEM105,3.97896170288299e-06
TMEM106A,2.38212221537227e-06
TMEM106B,3.27131501151354e-06
TMEM106C,2.83222372847097e-06
TMEM107,2.92779440504695e-06
TMEM108,3.50166508201521e-06
TMEM109,2.03472673340683e-06
TMEM11,9.13430392468495e-07
TMEM110,1.25958648379702e-06
TMEM115,9.50525175844205e-07
TMEM116,9.73223438952031e-07
TMEM117,6.13023971170843e-06
TMEM119,3.59255688892597e-06
TMEM120B,2.00283106462199e-06
TMEM121,2.2089236566307e-06
TMEM123,2.69986014367135e-06
TMEM125,8.96418988700211e-07
TMEM126A,8.84244903369223e-07
TMEM126B,8.5943928700555e-07
TMEM127,2.20494048139511e-06
TMEM128,1.35238243041353e-06
TMEM129,8.46738867475768e-07
TMEM130,4.4026132460417e-06
TMEM131,1.71506711789233e-06
TMEM132A,3.86332953243919e-06
TMEM132B,8.99787281609559e-06
TMEM132C,3.98718769531688e-06
TMEM132D,1.97762252123333e-05
TMEM132E,1.21158160149934e-05
TMEM133,1.5361862567879e-06
TMEM134,1.63467635246638e-06
TMEM135,1.9384527140751e-06
TMEM136,3.93212520513537e-06
TMEM138,3.15588673836747e-06
TMEM139,4.35863654630788e-06
TMEM140,2.36740961156848e-06
TMEM141,1.29936683582204e-06
TMEM143,1.90704747362249e-06
TMEM144,2.19787971026731e-06
TMEM145,3.01014165076081e-06
TMEM147,1.24137023377221e-06
TMEM14A,2.98929917445131e-06
TMEM14B,3.67194303436568e-06
TMEM14C,1.30390785475993e-06
TMEM14E,2.58870849460385e-06
TMEM150A,9.18275427673547e-07
TMEM150B,3.44516583341176e-06
TMEM150C,4.05754445693255e-06
TMEM151A,2.37830787906459e-06
TMEM151B,1.37495778332023e-06
TMEM154,1.7457208288429e-06
TMEM155,3.09905641630955e-06
TMEM156,1.0598115899652e-06
TMEM158,1.52619448374117e-06
TMEM159,3.05735537511626e-06
TMEM160,1.24438981112475e-06
TMEM161A,8.40873281159747e-07
TMEM161B,5.32650770503841e-06
TMEM163,1.2112148604737e-06
TMEM164,2.36078509632519e-06
TMEM165,1.61443674730729e-06
TMEM167A,1.28760635632934e-06
TMEM167B,1.67836817744759e-06
TMEM168,2.34329857742379e-06
TMEM169,7.19210585475097e-06
TMEM17,1.76052645325119e-06
TMEM170A,8.46740889303504e-07
TMEM170B,2.01502617696627e-06
TMEM171,3.39468258998162e-06
TMEM173,1.73881429035949e-06
TMEM174,8.34465414904734e-06
TMEM175,2.20689566563333e-06
TMEM176A,5.98840294139957e-06
TMEM176B,6.04628098417861e-06
TMEM177,3.24771679729167e-06
TMEM178A,1.6161748863341e-06
TMEM178B,3.10349832480548e-06
TMEM179,1.99460652950387e-06
TMEM179B,2.02987941635528e-06
TMEM18,2.07886790475391e-06
TMEM180,1.85021711495831e-06
TMEM181,3.2261355469712e-06
TMEM182,4.30121443089966e-06
TMEM183A,8.39694294864354e-07
TMEM184A,1.06215345725857e-06
TMEM184B,1.68535208167899e-06
TMEM184C,8.90480920016616e-07
TMEM185A,2.21854268264426e-06
TMEM185B,1.13138547174896e-06
TMEM186,3.17730289810261e-06
TMEM187,1.35394708211014e-06
TMEM189,1.63113151382766e-06
TMEM19,2.11423592831999e-06
TMEM190,2.86615088740542e-06
TMEM192,2.52274851935519e-06
TMEM194A,1.60313480944587e-06
TMEM194B,9.84453947243804e-07
TMEM196,5.77937836526716e-06
TMEM198,4.17941930327752e-06
TMEM199,1.4649843008893e-06
TMEM2,2.34488533023813e-06
TMEM200A,1.38968518275042e-05
TMEM200B,1.37021716781855e-06
TMEM200C,3.72976712999451e-06
TMEM201,1.75787114239498e-06
TMEM202,4.53710435001935e-06
TMEM204,4.09445250354971e-06
TMEM205,1.06651338479896e-06
TMEM206,2.89936344099909e-06
TMEM207,1.60877857581766e-06
TMEM208,1.01606878680624e-06
TMEM209,2.68461770762293e-06
TMEM210,2.23145513962161e-06
TMEM211,2.187840316557e-06
TMEM212,1.19912882609477e-06
TMEM213,2.03442268953187e-06
TMEM214,1.65787581785756e-06
TMEM215,2.22423444755576e-05
TMEM216,9.22809409664942e-07
TMEM217,2.29997154641823e-06
TMEM218,3.30476180029565e-06
TMEM219,1.04319460672334e-06
TMEM220,1.29429785411714e-06
TMEM221,1.56352585128473e-06
TMEM222,1.80032265591042e-06
TMEM223,9.06187828869642e-07
TMEM225,1.21176757341592e-05
TMEM229A,1.91937302143909e-06
TMEM229B,3.73710092689918e-06
TMEM230,1.72811321031658e-06
TMEM231,2.11507201028826e-06
TMEM232,1.88852180821645e-06
TMEM233,2.73111706203709e-06
TMEM234,4.6634923636392e-06
TMEM235,1.53930373018019e-06
TMEM236,2.77395319733198e-06
TMEM237,1.75439208001582e-06
TMEM238,1.05421850010331e-06
TMEM239,2.70176304485412e-06
TMEM240,1.7034204086896e-06
TMEM241,1.35000416906265e-06
TMEM242,2.00813734772546e-06
TMEM243,8.14394129919377e-07
TMEM244,2.01214856975388e-06
TMEM245,6.85390105599407e-07
TMEM246,4.83065322599115e-06
TMEM248,1.22256777046501e-06
TMEM25,1.44154734823507e-06
TMEM252,3.67478050200582e-06
TMEM253,1.43002455552095e-06
TMEM254,1.16251955953343e-06
TMEM255A,4.35342857336256e-06
TMEM255B,2.64013579841449e-06
TMEM257,6.36030650069329e-06
TMEM258,1.40930406559373e-06
TMEM259,8.58192152029004e-07
TMEM26,2.91574535458844e-06
TMEM260,2.24204706993509e-06
TMEM261,1.47207949365585e-06
TMEM262,2.20944784515187e-06
TMEM27,1.19883412093442e-06
TMEM30A,1.1635511489622e-06
TMEM30C,2.20430814002498e-06
TMEM31,4.18663384000568e-06
TMEM33,1.058605899531e-06
TMEM35,4.86405204804173e-06
TMEM37,1.58879864450775e-06
TMEM38A,2.58793268152355e-06
TMEM38B,1.45023245282456e-06
TMEM39A,1.78403480867585e-06
TMEM39B,3.731137185098e-06
TMEM40,1.96699123364549e-06
TMEM41A,7.8146122882474e-07
TMEM41B,1.43241981169429e-06
TMEM42,2.26334795623321e-06
TMEM43,1.13953371029479e-06
TMEM44,9.37772904196089e-07
TMEM45A,1.38633704433623e-06
TMEM45B,1.14220854788924e-06
TMEM47,3.565435396957e-06
TMEM5,3.66763925328414e-06
TMEM50A,2.04529681542711e-06
TMEM50B,1.04259141362461e-06
TMEM51,2.303403055352e-06
TMEM52,3.60662328892199e-06
TMEM52B,2.81541202021465e-06
TMEM53,9.43567653143369e-07
TMEM54,1.10375560755225e-06
TMEM55A,4.57601702293118e-06
TMEM55B,2.13228236966138e-06
TMEM56,1.37983127105663e-06
TMEM57,2.38829938693352e-06
TMEM59,2.82319697292362e-06
TMEM59L,3.55390666243552e-06
TMEM60,2.06729650063648e-06
TMEM61,3.08815459661514e-06
TMEM62,1.23935948580784e-06
TMEM63A,1.72886214288205e-06
TMEM63B,2.19373302231177e-06
TMEM63C,5.01568786174935e-06
TMEM64,1.62144006071962e-06
TMEM65,2.78699407994773e-06
TMEM66,2.87669367401902e-06
TMEM67,2.656702136599e-06
TMEM68,8.64144154537148e-07
TMEM69,2.42905409364509e-06
TMEM70,1.28358085131134e-06
TMEM71,6.75409305357089e-06
TMEM72,6.05214030696236e-06
TMEM74,6.64234181987305e-06
TMEM74B,4.83749842663536e-06
TMEM75,1.34484936285793e-06
TMEM78,1.72889818140635e-06
TMEM79,1.20814237449409e-06
TMEM80,1.9550625634733e-06
TMEM81,1.95076587718227e-06
TMEM82,3.93101094753623e-06
TMEM86A,2.33529189781349e-06
TMEM87A,1.21307927714958e-06
TMEM87B,1.88536034904389e-06
TMEM88,1.7130193681237e-06
TMEM88B,1.87518635895135e-06
TMEM89,2.38735440675018e-06
TMEM8A,1.11854524180566e-06
TMEM8B,1.74057302626495e-06
TMEM8C,5.98337534971488e-06
TMEM9,1.27922332544201e-06
TMEM91,1.07177831945512e-06
TMEM92,1.23960176587979e-06
TMEM95,1.37366201460163e-06
TMEM97,1.1792217257066e-06
TMEM98,2.07656522027835e-06
TMEM99,1.93100800733259e-06
TMEM9B,1.97116768935406e-06
TMF1,1.72198162249714e-06
TMIE,3.00326364555663e-06
TMIGD1,3.62401747265766e-06
TMIGD2,1.46552250029228e-06
TMLHE,5.29718232392954e-06
TMOD1,4.92019758567027e-06
TMOD2,1.27274198700807e-06
TMOD3,1.86294298882703e-06
TMOD4,7.7451325089413e-07
TMPO,1.32820963150068e-06
TMPPE,2.99671328009155e-06
TMPRSS11A,9.73443476779256e-06
TMPRSS11B,6.91970216232319e-06
TMPRSS11D,7.22329477876778e-06
TMPRSS11E,1.31426599120601e-06
TMPRSS11F,6.47757716163281e-06
TMPRSS12,3.65710322579533e-06
TMPRSS13,2.06167249081736e-06
TMPRSS15,3.81347552870054e-06
TMPRSS2,1.80403182823186e-06
TMPRSS3,4.48675608459548e-06
TMPRSS4,3.461146518408e-06
TMPRSS5,2.75281368043023e-06
TMPRSS6,2.52362922794789e-06
TMPRSS7,4.92445727768962e-06
TMPRSS9,3.64373312724354e-06
TMSB10,3.67198306960258e-06
TMSB15A,1.56464160248731e-06
TMSB15B,1.94220134942401e-06
TMSB4X,2.79219629399074e-06
TMSB4Y,2.2086403215436e-06
TMTC1,9.92974738918996e-06
TMTC2,2.22770803581016e-06
TMTC3,2.42144301577829e-06
TMTC4,3.59356201116016e-06
TMUB1,1.89919192829391e-06
TMUB2,9.40930163538419e-07
TMX1,1.15178691701076e-06
TMX2,1.05834582944238e-06
TMX3,2.31029415287495e-06
TMX4,1.60933534100825e-06
TNC,2.96871211447333e-06
TNF,3.05644997806373e-06
TNFAIP1,1.2039344572915e-06
TNFAIP2,3.10768886606501e-06
TNFAIP3,2.15313127387007e-06
TNFAIP6,2.58564821779453e-06
TNFAIP8,1.55895132227926e-06
TNFAIP8L1,1.43045191903155e-06
TNFAIP8L3,1.53118874421729e-06
TNFRSF10A,1.3877506825838e-06
TNFRSF10B,2.06047083426725e-06
TNFRSF10C,1.50666409546479e-06
TNFRSF10D,9.62571664850342e-07
TNFRSF11A,2.60190555008169e-06
TNFRSF11B,2.09043655224536e-06
TNFRSF12A,1.00097471152535e-06
TNFRSF13B,4.49878782049153e-06
TNFRSF13C,6.40954422359284e-06
TNFRSF14,2.05549628586026e-06
TNFRSF17,2.18271253987287e-06
TNFRSF18,1.42686256276572e-06
TNFRSF19,3.64023515233555e-06
TNFRSF1A,9.86925262368711e-07
TNFRSF1B,4.52245993508703e-06
TNFRSF21,8.58676658723524e-07
TNFRSF25,1.5594402932359e-06
TNFRSF4,2.84948627370091e-06
TNFRSF8,4.70481718015616e-06
TNFRSF9,2.79147162936363e-06
TNFSF10,2.83007668111314e-06
TNFSF11,2.64436407115626e-06
TNFSF12,2.74006602338274e-06
TNFSF13,2.95247131915973e-06
TNFSF13B,2.43545115053843e-06
TNFSF14,1.60645412102344e-06
TNFSF15,1.85490894095337e-06
TNFSF18,1.77507881939006e-06
TNFSF4,4.20372780889312e-06
TNFSF8,1.41180634400619e-06
TNFSF9,1.77582827038545e-06
TNIK,2.09399359037506e-06
TNIP1,2.0517975528869e-06
TNIP2,8.66463858230977e-07
TNIP3,2.13981670574471e-06
TNK1,6.01296843342547e-07
TNK2,1.75383121995205e-06
TNKS,1.93336945088322e-06
TNKS1BP1,2.27135046692645e-06
TNKS2,1.63681417751264e-06
TNMD,4.94060831539771e-06
TNN,1.3889161671297e-05
TNNC1,1.42301293543874e-06
TNNC2,2.46599221227922e-06
TNNI1,2.13267739789466e-06
TNNI2,1.71880860352176e-06
TNNI3,5.69603954960305e-06
TNNI3K,5.00901244131266e-06
TNNT1,1.56804391219966e-06
TNNT2,2.22802348465093e-06
TNNT3,4.05446452892494e-06
TNP1,4.9382624931e-06
TNP2,1.40333632202995e-06
TNPO1,2.28578912826822e-06
TNPO2,1.50584291493105e-06
TNPO3,9.30774118488822e-07
TNR,1.84743294744956e-05
TNRC18,2.19574477326807e-06
TNRC6A,1.32488694299645e-06
TNRC6B,2.36280987337495e-06
TNRC6C,1.68916318825105e-06
TNS1,3.16880576741115e-06
TNS3,3.42347147428557e-06
TNS4,1.98601570171533e-06
TNXB,3.19038852013345e-06
TOB1,1.69423961451442e-06
TOB2,1.04770513238832e-06
TOE1,1.67526042591421e-06
TOLLIP,3.57238995648617e-06
TOM1,1.51937035599533e-06
TOM1L1,1.223482353948e-06
TOM1L2,1.73029788419122e-06
TOMM20,2.34175081961285e-06
TOMM20L,3.20259057581591e-06
TOMM22,1.14690874912995e-06
TOMM34,9.85327572353439e-07
TOMM40,1.43692128107019e-06
TOMM40L,3.92833345357362e-06
TOMM5,1.34119812725858e-06
TOMM7,1.16518618911326e-06
TOMM70A,1.98023021407937e-06
TONSL,1.43218867594785e-06
TOP1,2.05183234640057e-06
TOP1MT,2.3389627703702e-06
TOP2A,8.79441483942369e-07
TOP2B,8.20460097755685e-07
TOP3A,9.35596699083466e-07
TOP3B,1.83783410585721e-06
TOPAZ1,9.19303009132055e-07
TOPBP1,2.31955097327806e-06
TOPORS,1.30822259294703e-06
TOR1A,2.59920433382335e-06
TOR1AIP1,2.80886214176093e-06
TOR1AIP2,2.07026281790814e-06
TOR1B,3.51679628424279e-06
TOR3A,1.49372559491994e-06
TOR4A,9.09047049994968e-07
TOX,3.05580546413097e-06
TOX2,8.03708306572703e-06
TOX3,2.42201217576609e-06
TOX4,1.04031076736164e-06
TP53,1.4763214564006e-06
TP53AIP1,1.4028181961149e-06
TP53BP1,1.15609480602711e-06
TP53BP2,2.12794530807184e-06
TP53I11,1.77175378590151e-06
TP53I13,1.4391802978092e-06
TP53I3,1.27848644267442e-06
TP53INP1,1.0598418786508e-06
TP53INP2,2.8590645800226e-06
TP53RK,1.25357128731422e-06
TP53TG3,2.32928001632909e-06
TP53TG3B,2.30452521923118e-06
TP53TG3C,2.31100192189778e-06
TP53TG3D,3.77194133108335e-06
TP53TG5,1.56327560092695e-06
TP63,2.6979473133366e-06
TP73,1.66204706483301e-06
TPBG,3.49065193232008e-06
TPCN1,1.63931366906963e-06
TPCN2,2.93655930282245e-06
TPD52,1.44016242004466e-06
TPD52L1,1.41846884771632e-06
TPD52L2,1.80787943388673e-06
TPD52L3,1.35002867223903e-05
TPGS1,1.10108384646154e-06
TPGS2,3.63556637041154e-06
TPH1,3.43074011881563e-06
TPH2,5.56408732796119e-06
TPI1,3.09343144880534e-06
TPK1,3.13421070649003e-06
TPM1,2.76540748315805e-06
TPM2,1.49106230584571e-06
TPM3,2.82956272650544e-06
TPM4,1.75406668236795e-06
TPMT,9.62275645784422e-07
TPO,1.04841563994826e-05
TPP1,2.94501714849723e-06
TPP2,2.254490978084e-06
TPPP,3.75201849009324e-06
TPPP2,5.6780983244728e-06
TPPP3,1.67875686095106e-06
TPR,2.29434531431609e-06
TPRA1,2.1083103998676e-06
TPRG1,2.38885952145064e-06
TPRG1L,2.2351408157925e-06
TPRKB,1.0008347999077e-06
TPRN,9.37418748030033e-07
TPRX1,1.00950483492751e-06
TPRX2P,1.72062622397288e-06
TPRXL,2.32320870811649e-06
TPSAB1,1.60932304895078e-06
TPSD1,1.15384077512248e-05
TPSG1,2.77602564351954e-06
TPST1,3.23908859826458e-06
TPST2,2.62235965240853e-06
TPT1,2.54609769630095e-06
TPTE,1.39089009315041e-05
TPTE2,5.71774534970117e-06
TPX2,2.93574515461633e-06
TRA2A,6.74407780717883e-07
TRA2B,9.59351597680169e-07
TRABD,9.85735428040909e-07
TRABD2A,5.19122277029787e-06
TRABD2B,2.76878867037432e-06
TRADD,1.75095385610266e-06
TRAF1,2.67405524698296e-06
TRAF2,1.07960247301416e-06
TRAF3,1.64763627834586e-06
TRAF3IP1,1.96063936003768e-06
TRAF3IP2,1.9660314704654e-06
TRAF3IP3,3.69689472631798e-06
TRAF4,5.54544720407228e-07
TRAF5,2.54493366512963e-06
TRAF6,2.10162565277662e-06
TRAF7,1.55366723324449e-06
TRAFD1,1.78666495336719e-06
TRAIP,9.622125460074e-07
TRAK1,2.44816107908897e-06
TRAK2,1.5802629637379e-06
TRAM1,1.77600420927333e-06
TRAM1L1,1.48915910677216e-06
TRAM2,1.92125785182786e-06
TRANK1,2.47141571939667e-06
TRAP1,1.84648586456943e-06
TRAPPC1,3.08574908670932e-06
TRAPPC10,5.29412168402181e-07
TRAPPC11,2.98383369489668e-06
TRAPPC12,2.74759199754477e-06
TRAPPC13,1.30732021935579e-06
TRAPPC2,1.03289108422039e-06
TRAPPC2L,8.83371675290295e-07
TRAPPC3,2.20368886659827e-06
TRAPPC3L,1.37811301286659e-06
TRAPPC4,7.52805705823007e-07
TRAPPC5,3.58268593537484e-06
TRAPPC6A,1.31523083773807e-06
TRAPPC6B,1.06621381163202e-06
TRAPPC8,1.16054754518892e-06
TRAPPC9,2.24249779644682e-06
TRAT1,5.03288369946401e-06
TRDMT1,1.2155709120164e-06
TRDN,5.45601897583801e-06
TREH,8.96423709021187e-07
TREM1,2.80689400761209e-06
TREM2,3.96181731263406e-06
TREML1,2.10312619756932e-06
TREML2,5.09140992267507e-06
TREML4,3.22166306733781e-06
TRERF1,3.14891053915123e-06
TREX2,3.12132828608167e-06
TRH,3.07612690138753e-06
TRHDE,7.47495016708134e-06
TRHR,7.39002395088895e-06
TRIAP1,1.97681324161798e-06
TRIB1,4.06836911329415e-06
TRIB2,3.71702902887918e-06
TRIB3,2.27793588722086e-06
TRIM10,6.14038679150159e-06
TRIM11,1.4862877045914e-06
TRIM13,8.49113576364122e-07
TRIM14,1.02933543005577e-06
TRIM15,5.01890673759954e-06
TRIM16,7.78115830119637e-07
TRIM16L,3.17794717255648e-06
TRIM17,3.95985070703137e-06
TRIM2,1.83332775666407e-06
TRIM21,5.22226071093718e-06
TRIM22,2.92728056647114e-06
TRIM23,1.86979609990768e-06
TRIM24,2.12912859640476e-06
TRIM25,1.78682337430325e-06
TRIM26,1.92040900207912e-06
TRIM27,2.59144643390543e-06
TRIM28,7.92320036250565e-07
TRIM29,6.37132281077973e-06
TRIM3,2.6600496910669e-06
TRIM31,3.92665768841032e-06
TRIM32,3.60053917506935e-06
TRIM33,1.79647865850128e-06
TRIM34,9.30448120651309e-07
TRIM35,1.98158765845024e-06
TRIM36,2.01778274802375e-06
TRIM37,1.46097234607386e-06
TRIM38,2.52017758006206e-06
TRIM39,1.87221212198607e-06
TRIM4,1.96424388894525e-06
TRIM40,4.94614187553373e-06
TRIM41,1.10725486769658e-06
TRIM42,8.29794788952164e-06
TRIM43,2.89862686982884e-06
TRIM44,1.34267613442536e-06
TRIM45,2.43149698011763e-06
TRIM46,2.68222982632088e-06
TRIM47,1.34264773992875e-06
TRIM48,1.27920062027391e-05
TRIM49,4.95198714757744e-06
TRIM49B,1.75243272079774e-06
TRIM49C,8.30949094272711e-06
TRIM49D1,1.6858697628081e-06
TRIM5,2.04604766232935e-06
TRIM50,4.28339071327453e-06
TRIM51,2.16689165584277e-05
TRIM52,1.026381663184e-06
TRIM54,3.627062124495e-06
TRIM55,3.11400706685689e-06
TRIM56,2.40830500734542e-06
TRIM58,7.75112243214704e-06
TRIM59,1.15477531260336e-06
TRIM6,2.39640256469716e-06
TRIM60,9.1379749317834e-06
