gene,selection_intensity,ci_low_95,ci_high_95
RCSD1,119.524646355147,19.8745000132503,369.072411355553
XCL2,72.6852756916128,12.0860715711128,224.440173503485
F5,927.23994747487,154.181001637841,2863.16471520827
SELP,193.748752642887,32.2164310312994,598.265025708187
MROH9,239.947830039343,39.8984048097704,740.919677484614
FMO2,148.708240110743,24.7271338144607,459.186506965812
FMO1,83.7353296268191,13.9234672774596,258.561015008586
TNN,624.735641472247,103.880695400888,1929.08115017527
TNR,610.3288616995,101.485159363094,1884.59613879259
PAPPA2,445.291860580178,74.0428973487792,1374.98854845798
ASTN1,502.586342811452,114.886476685266,1363.89594436686
BRINP2,28.1152981890603,4.67499661166412,86.8154568863522
SEC16B,158.814054932396,26.4075128293624,490.39178741376
RALGPS2,82.570001552063,13.7296975625969,254.962651296982
AXDND1,581.12639769636,96.6294016462624,1794.42293002849
LHX4,7645.9974727686,1271.37252468513,23609.5873773922
CACNA1E,429.024102673302,71.3378700001121,1324.75668043972
ZNF648,132.996422091508,22.1145646596697,410.671764772619
NMNAT2,159.219420694526,26.474917931696,491.643409639964
COLGALT2,298.707977305441,49.6690108822756,922.361323122537
HMCN1,638.526423404505,106.173847452163,1971.66520148902
PRG4,2404.23640728644,493.591317011248,6926.23287699843
PLA2G4A,596.752973631802,99.2277833414542,1842.67542570422
BRINP3,1239.54062818941,231.858919940668,3672.91624509157
KCNT2,965.097658400436,160.475929524228,2980.0654510746
CFH,339.4795543683,56.4484933969885,1048.25702406909
CFHR4,76.8119116480046,12.7722460175401,237.182573820361
CFHR2,255.228694827973,42.4402974088195,788.123324134212
CRB1,212.245006427385,35.291988010572,655.378004780371
GPR25,104.136408915069,17.3157494843388,321.556143978132
CACNA1S,149.559691939742,24.868704314351,461.816045196354
IGFN1,366.585080086693,60.9555897910117,1131.95432872143
NAV1,448.803680340702,74.6268509146682,1385.83228462454
PPFIA4,135.764119144162,22.5747876787819,419.217211040743
PRELP,227.364541919015,37.8060605785246,702.064467906355
PIK3C2B,461.523541681145,76.7419067339977,1425.10892974213
TMCC2,94.2234883749621,15.6674332210595,290.94670196789
IKBKE,238.721419079801,39.6944866548684,737.132378177151
C1orf116,1149.34874083565,285.829592314284,2980.37194654493
CD34,690.797831613725,114.865514637701,2133.07045026002
DIEXF,101.516594430461,16.8801274978829,313.466607409951
KCNH1,130.740996452599,21.739543537058,403.706926613857
FAM71A,610.496144781501,101.513024081994,1885.11400686255
RPS6KC1,160.124942275214,26.6254888477427,494.439389662561
PTPN14,405.244984470285,67.3839353373495,1251.33038741314
KCNK2,866.03004203773,144.002884200667,2674.15532008927
USH2A,924.223566150526,153.679399385434,2853.85246586778
ESRRG,67.3624386585186,11.2009914765781,208.004191399917
SLC30A10,48.7454256719081,8.10536238202503,150.517973371263
HLX,245.24113328809,40.7785737317983,757.26435101851
LBR,529.38850889332,88.0264552321736,1634.66485124769
OBSCN,1616.23446830347,268.74662335426,4990.66830672112
ACTA1,120.438955765331,20.0265266489255,371.895844884936
NUP133,383.798484457457,63.8178435292375,1185.10703032231
TRIM67,565.283501496398,93.9950363386949,1745.5029077578
DISC1,301.804525652295,50.1839041322554,931.922905632772
SIPA1L2,101.941384843347,16.9507603201876,314.778344665491
MLK4,90.7217508350277,15.0851651351873,280.133953817952
RBM34,210.56990954305,35.0134551377974,650.205486847253
LYST,379.119297502658,63.0397716102961,1170.65803768675
EDARADD,219.94278546307,36.5719764765763,679.147204152957
HEATR1,1634.67509359587,271.8113924637,5047.66760911898
ACTN2,463.71227212377,77.1058501678202,1431.86760390728
MTR,1215.1456029313,202.053677492411,3752.17323500332
RYR2,3002.49869976716,499.25436843807,9271.24819632083
ZP4,124.023341287528,20.6225343364826,382.963900113115
MTRNR2L11,163.14217577597,27.1271883772726,503.756060911605
CHRM3,81.2577178910181,13.5114901506896,250.910604420863
FMN2,474.504754232466,78.9003929346128,1465.19298797851
GREM2,64.2228598920876,10.6789456269846,198.309604898765
RGS7,291.757016428478,72.5565266231977,756.554604482722
FH,154.755927537619,25.7327380340025,477.860757334614
WDR64,1160.51075553569,192.96906639525,3583.46781311091
NLRP3,668.03615075891,111.08069014766,2062.78712676235
OR2B11,63.6865832110425,10.5897716477222,196.653769690448
OR2C3,636.156636296828,105.779794247526,1964.34746784178
GCSAML,134.274965740815,22.3271520569584,414.618915924391
OR2G2,317.630053214265,52.8153613489994,980.789705663628
OR2G3,98.6580243454434,16.4048053931908,304.639825490975
OR13G1,230.852190625683,46.6114817897181,669.201042926872
OR6F1,262.920439224969,43.7182772748472,811.855185156379
OR14K1,231.368046012856,38.4717599660725,714.42650535509
OR1C1,38.7096178482492,6.43661625156123,119.528925878645
OR14A16,48.817466346955,8.11734182636821,150.740383987843
OR11L1,95.2311193330831,15.8349839976045,294.057990025184
TRIM58,160.180734922294,26.6347657584153,494.611681030434
OR2W3,135.049275679853,25.7311551074785,397.347209606728
OR2L8,133.506292096075,22.1993545864391,412.245665050288
OR2AK2,78.883454260088,13.1166999012633,243.57916891288
OR2L2,219.667304758879,36.5261645470478,678.296757964625
OR2L3,129.170155431339,21.4783451163318,398.856374119054
OR2L13,88.5509437256605,14.724204486382,273.430816744933
OR2M5,45.4656178201584,7.55999732671093,140.390354475631
OR2M2,213.080226752601,35.4308724866211,657.956711105956
OR2M3,93.7164543047997,15.583123221832,289.381032343983
OR2M4,395.164224968383,65.7077173402746,1220.20214303941
OR2T33,297.661943411959,49.4950719469606,919.131499453145
OR2T12,325.626130118675,54.1449507471559,1005.47993732127
OR2T4,184.464331516501,30.6726330077545,569.595754210682
OR2T6,87.270407307316,14.5112778405802,269.476774734956
OR2T2,18.9491757325613,3.15085888320305,58.5119512228597
OR2T3,91.0448288189689,15.1388924534967,281.131610284212
OR2T34,72.0074869860636,11.973366931606,222.347374826363
OR2T11,301.141398385277,53.1334566734394,911.50578882151
OR2T35,38.12018500814,6.33860526848783,117.708914345479
OR2T27,323.190168336863,53.7398966573054,997.958403421248
SNTG2,56.5887816274542,9.40955375514827,174.736864646725
TPO,37.5284414186006,6.24021016413844,115.881659027233
PXDN,58.3267903839521,9.69854972596194,180.103519332697
MYT1L,447.385385876144,74.391009163891,1381.45307041141
RSAD2,457.096982760403,76.0058639395863,1411.44022700331
MBOAT2,183.820362624234,30.5655536521205,567.607311376214
ASAP2,595.287527093912,98.9841120996113,1838.15029783036
ODC1,111.258231088097,18.4999566317202,343.547445260756
GREB1,216.922265723733,36.0696895643417,669.822026894553
TRIB2,170.937352530326,28.4233783216182,527.826410004364
NBAS,275.769979616308,45.8548961263504,851.532192530973
VSNL1,279.793193706016,46.5238648275079,863.955483098427
RDH14,130.587773911525,21.7140636416106,403.233894797034
NT5C1B-RDH14,466.046434724094,77.4939707155705,1439.07486137797
APOB,477.015596427449,79.3178771002754,1472.94680176752
DNMT3A,5889.24146429339,1311.15691082848,16240.6316838897
CGREF1,173.159575651138,28.7928697648523,534.689177898683
C2orf53,398.86481559982,66.3230324680734,1231.62986297372
GCKR,458.207214870658,76.1904660641387,1414.86877677316
ALK,126.319506580728,21.0043455849049,390.05378423245
GALNT14,191.349900828475,31.8175628667355,590.857222099658
BIRC6,817.077832850638,135.863282842757,2523.00287883852
LTBP1,142.7001923485,23.7281180660981,440.634696955463
VIT,92.7308955433367,15.4192447380959,286.337861652296
SOS1,3936.75428895859,979.024677930816,10208.3828836323
SLC8A1,329.657910110281,54.8153414137375,1017.9299565276
ZFP36L2,1200.94147325154,199.691475914184,3708.3201998644
PLEKHH2,340.954796929712,56.6937817995668,1052.81299167848
PPM1B,241.806436568965,40.2074521450837,746.65871486486
SIX2,146.431940999308,24.3486276759582,452.157890105201
MSH6,165.19242824501,27.4681034772074,510.086666638246
FSHR,303.675303592041,50.4949682728611,937.699666004499
NRXN1,1197.11256837572,199.055247135053,3696.48878272287
FANCL,940.555529468742,156.395124610288,2904.2803243496
REL,66.6834398279691,11.0880903173923,205.907448022329
PROKR1,192.671034129478,32.037240808533,594.93664257211
AAK1,532.372957758269,88.5227159893337,1643.8799375107
ZNF638,2068.21116006094,343.901082252866,6386.29662049519
DYSF,450.317605821847,74.8785838885357,1390.50699687624
CYP26B1,888.15545660591,147.682038230061,2742.47875451543
TPRKB,876.335151768988,145.716517113538,2705.9816404499
WDR54,339.708187053001,56.4864508504556,1048.96576519916
LRRTM4,192.136531078846,31.9483626020987,593.28618713751
REG3G,380.123949281575,63.2068204497059,1173.76029368849
REG1B,358.519536018649,59.614448801971,1107.04950266732
REG1A,405.28437670253,67.3905453314579,1251.45323724002
REG3A,202.447101845813,33.6628043970892,625.123333272972
CTNNA2,153.309899532641,25.4922924829537,473.39580906495
CAPG,510.030385314791,84.8075966458732,1574.8894155787
EIF2AK3,670.084372293011,111.421278459331,2069.11137122574
RPIA,13272.3023639354,2206.91118642849,40982.6947345635
ANKRD36C,5183.80070847771,1858.91568462935,11141.4321917174
FAHD2B,413.109823904966,68.6917019955249,1275.61554184979
ZAP70,121.208328420175,20.1544615027564,374.271356940975
VWA3B,399.701528589028,66.4621805589631,1234.21258009997
MFSD9,1227.7658863814,204.152220579743,3791.14051163824
POU3F3,169.917532233231,28.2537950824045,524.677780430747
NCK2,584.18595656732,97.1381454558436,1803.87059435085
RGPD3,352.637986296476,58.6364391725742,1088.88958234204
ST6GAL2,466.820325160163,77.622625996318,1441.46427044659
SLC5A7,249.098188525717,61.9478039869845,645.935955680869
SULT1C3,70.7164291718731,11.7587094836377,218.36110655939
RANBP2,616.770213568053,102.556258960564,1904.48592345787
FBLN7,182.341692752481,30.3196840748002,563.041275860091
IL36B,231.795637741826,38.5428585089001,715.74707985744
DPP10,264.485382535844,43.9784818378447,816.688139716389
DDX18,135.782019405933,22.5777633820936,419.272526660215
MARCO,127.079951701333,21.1307917156051,392.402032119393
CNTNAP5,587.668413606087,102.123541509758,1788.17039348793
MYO7B,180.455131365714,30.0059849432722,557.215986800771
RAB6C,123.934718066365,20.6078058124089,382.690133450461
POTEF,464.030257630046,77.1587315132828,1432.85012631943
CCDC74B,105.186576565109,17.4903708917753,324.798887808509
AMER3,60.5273850351045,10.0644626433844,186.898638812111
PLEKHB2,699.048970723085,116.237505190452,2158.54859371124
POTEE,338.376691304684,56.2651040990484,1044.85176691109
TUBA3D,354.650476741322,58.9710938185722,1095.10295492093
MZT2A,7623.66210652713,1267.6588239794,23540.6187645853
CCDC74A,1892.04901587362,314.609106418694,5842.33832766545
NCKAP5,501.592238610349,83.4044826127582,1548.8339309496
MAP3K19,220.28595158617,36.6290322068017,680.207118091607
R3HDM1,330.64643068013,54.9797079637417,1020.98268840144
LCT,439.658870552521,73.1062570536206,1357.59436991234
CXCR4,268.925737014782,44.7168220966301,830.399207927137
THSD7B,49.3290001287143,8.20240037969597,152.319884645954
LRP1B,2893.28475366319,512.16704369546,8747.43843024964
KIF5C,433.013410416889,72.0012581406095,1337.0744065098
RPRM,58.4513858339907,9.71926769546737,180.488236808246
GALNT13,224.884942570364,37.3937541472569,694.407868530746
KCNJ3,335.302150406569,55.7538741368016,1035.35797041201
NR4A2,1601.16915318728,266.241507225434,4944.14956259099
CYTIP,498.559397793192,82.900196640895,1539.46991926333
TANC1,124.124300441911,20.6393287283515,383.275553751819
KCNH7,322.526298681012,53.6295078922086,995.908408688094
SCN3A,138.618710316311,23.0494507629242,428.031802878898
SCN2A,68.4704838668484,11.3852354976003,211.425528002534
SCN1A,71.8683452500639,11.9502312740329,221.917693738681
SCN7A,1040.74314966467,173.054246106782,3213.64435478921
XIRP2,7948.22008554072,1320.83751751421,24579.5352898834
STK39,399.435362773958,66.4179158188201,1233.39103077433
LRP2,264.675132210705,44.0100318962416,817.273933422831
MYO3B,817.097503373025,135.866567802249,2523.06312262334
WIPF1,147.807354377952,24.5773352291987,456.404727827758
EVX2,158.092280435691,26.2875025251876,488.162836051838
NFE2L2,5388.38211188234,992.948705845478,16056.2688245675
TTN,3135.19034090207,564.477908419193,9421.8485414998
CCDC141,3192.10179302382,530.781011219368,9856.68452078857
SESTD1,544.266120552286,90.500288676964,1680.60499077197
CWC22,831.80523806454,138.312163697825,2568.4777654977
UBE2E3,426.175826925949,70.8643009459702,1315.96153973345
ITGA4,114.686435190264,19.0700044135012,354.132815694745
ZNF804A,427.716439159726,71.1204666720519,1320.71848861415
FSIP2,462.743700925908,76.9447882839388,1428.87682261389
ZSWIM2,159.940224872006,26.5947739756395,493.869030964082
COL3A1,151.168100118708,25.1361520430329,466.782412351927
COL5A2,2891.75186703661,480.838989938943,8929.25414317535
PMS1,673.782782781682,112.036233422201,2080.5318645716
NAB1,258.946614986275,43.0575288818968,799.584895066375
DNAH7,825.307791019092,137.231722492291,2548.41705735172
HECW2,399.465262241638,66.4228937728193,1233.48307169361
SF3B1,5830.90732449066,2055.45363385338,13234.8914794088
BOLL,815.75101245646,135.642662717463,2518.90582725658
PLCL1,296.714305583953,49.3374958515307,916.205548594977
AOX1,300.778667393891,50.0133281300823,928.755087970241
CASP8,372.164651725508,61.8833597634835,1149.18304203755
TRAK2,357.014685870021,59.3642134357101,1102.40324350988
CYP20A1,1911.16638341571,317.787745994251,5901.36794612821
ZDBF2,167.603517757006,27.8690096846303,517.531802100567
MDH1B,313.895412839718,52.1943674793125,969.257734292853
IDH1,1503.28052490013,556.304009645389,3176.48049986941
MAP2,253.79014179626,42.2000916716472,783.662530444702
UNC80,829.037862510455,137.851976085993,2559.9340185091
ERBB4,60.9237275333697,10.1303677766731,188.122410388627
SPAG16,495.03948209736,82.314880158071,1528.60042594669
IGFBP2,78.1719793129769,12.9983870919948,241.382719279363
PLCD4,391.533148580038,65.1039396699829,1208.99013892225
ZNF142,180.594380933077,30.029146643249,557.645656433787
WNT10A,244.319639745253,40.6253446733546,754.419111428546
STK16,176.701012217371,29.381722202542,545.625303232828
DES,292.49264719437,48.6355124937257,903.168532002498
SPEG,156.901309291721,26.0894659445967,484.485491955044
CUL3,726.482723286727,120.799152942716,2243.2582027587
NYAP2,107.69358013988,17.9072357614163,332.540031684987
RHBDD1,290.020183273803,48.2243968687924,895.534126596258
COL4A4,570.19317423386,94.8114374825199,1760.66249168115
SPHKAP,365.667534798339,60.8030054801111,1129.12188539719
GPR55,80.7115397843697,13.4206745679119,249.223976109654
SPATA3,3174.22357009678,1699.7668072332,5323.73133209419
NMUR1,93.3401489514056,15.520552614361,288.219065553364
CHRND,244.96791865092,40.7331385377286,756.420842286481
UGT1A9,1847.8094406471,307.252809092777,5705.73189194157
UGT1A3,136.743476308001,22.7376377857865,422.241338471603
COL6A3,1262.4576444845,209.920725152049,3898.26205881343
TRAF3IP1,209.788122526449,34.8834650460295,647.79122083504
PDCD1,789.978224669439,131.357196171181,2439.32269846082
CXXC11,542.734768479569,90.245672580614,1675.87562584076
CHL1,73.0526153140693,12.1471507078657,225.574546777882
EDEM1,140.20784512615,23.3136910804803,432.939186156817
GRM7,140.093708972097,23.2947034371592,432.586750210744
LMCD1,225.98672315506,37.5769605342154,697.809831364946
FANCD2,619.979728216111,154.181744369513,1607.66699156076
VHL,164.798861917051,27.4026620854483,508.871419910254
RAF1,1326.22166309741,411.725541069601,3080.91051905069
IQSEC1,453.486713882768,75.4055442258153,1400.29266400491
SLC6A6,100.471576502337,16.7063648141902,310.239653388386
C3orf20,341.524915370856,56.7885846364081,1054.57322064425
ANKRD28,960.608284146338,159.729225630828,2966.20639212942
GALNT15,680.615825394896,113.172437698837,2101.63103434317
KCNH8,741.73147595592,123.334654267552,2290.34416426338
ZNF385D,216.155053751282,35.9421553664098,667.451257091111
NEK10,137.84182877267,22.9202585858025,425.633484569113
EOMES,138.497549149603,23.0292917782757,427.658239314881
RBMS3,221.831414915702,36.8860221172607,684.978767122579
TGFBR2,105.555231908887,17.5516731408717,325.937124670478
GADL1,336.704756496629,55.9871001386814,1039.68895167401
CCR4,475.620547084951,79.0859586603734,1468.63778077775
CLASP2,2196.26453815784,365.193716483051,6781.7036974917
MYD88,1036.79671379961,257.838768321527,2688.50801233576
SCN10A,143.724889650444,23.8985054123741,443.798740863763
SCN11A,237.125909662289,39.4291815932319,732.206093842002
XIRP1,552.042089589798,137.286331944987,1431.49758091137
CTNNB1,68449.5522133308,22959.4621303675,163011.671775966
TGM4,345.243022272415,57.4068254256902,1066.05434443459
SLC6A20,562.62467329391,93.5529178304499,1737.29308964149
XCR1,129.843362555754,21.5902894393685,400.934996466481
MYL3,516.066689546399,85.8112935243096,1593.529596632
CCDC12,1304.1284010073,216.849769754505,4026.93387835083
SETD2,2459.69508427805,408.996887840179,7595.13190116642
PTPN23,941.70908923118,156.586921414382,2907.84310868611
PLXNB1,556.787154782971,92.5822477770158,1719.26733266995
CELSR3,816.058119297178,135.693746496854,2519.8532120119
BSN,308.421217547585,51.2841209250741,952.354319455108
CAMKV,112.846590529615,18.7640744532304,348.451748704596
BAP1,588.572164503526,97.867498302112,1817.41372030249
NISCH,268.776487069708,44.6920236916468,829.937476921403
PBRM1,306.241912961355,50.9217586271105,945.624463547479
CACNA1D,487.081676861084,80.9915784040764,1504.02780253904
LRTM1,35.4016538466906,5.88656900537862,109.314486312052
DNAH12,681.168438167108,113.264329971821,2103.33722555106
DNASE1L3,123.114647252403,20.4714468420586,380.157874429414
PXK,867.26492985114,144.208365095188,2677.97240268432
MAGI1,888.046093158276,147.663849068248,2742.14126739956
PDZRN3,59.0772861240503,9.82334017089811,182.421003191255
CNTN3,232.314246847148,38.6290883163315,717.34874169538
FRG2C,1036.92319625365,172.419068654167,3201.84885822963
ROBO2,1599.29616646973,265.930183071277,4938.36389188711
ROBO1,565.009675526901,93.9495206699971,1744.65668602452
VGLL3,896.977580346728,149.148983469631,2769.71957979737
ZNF654,689.646475188795,114.674074579383,2129.51491223398
EPHA3,1237.9079004149,205.838707215898,3822.45486340747
PROS1,434.53588597706,72.2544113264654,1341.77574933349
NSUN3,274.619120283037,45.6635318127852,847.978569173132
EPHA6,308.021520668454,51.2176680696633,951.119737924101
OR5H2,154.093379012881,25.6225666201898,475.815089426566
OR5K1,259.991248084066,43.2312491849503,802.810673045519
SENP7,479.939129375802,79.8040439062842,1481.97312209533
CBLB,422.431236007844,70.2416646656129,1304.39835223154
CCDC54,352.106624469331,58.5481071903457,1087.24776230792
DZIP3,2007.83903262991,333.862331272644,6199.87601126359
CD200R1,73.8559739043635,12.2807327663117,228.055187270267
SIDT1,447.579016805708,74.423211635857,1382.050859477
DRD3,122.330520441566,20.3410636408705,377.736671521466
TIGIT,87.2458175032894,14.5071888212162,269.400855867977
GSK3B,488.904253389841,81.2946836744408,1509.65414536643
POLQ,345.493747629859,57.448524687385,1066.82813137
ADCY5,279.510443760282,46.4768497254617,863.082491758239
KALRN,263.35988002305,43.7913537283972,813.211866076788
KBTBD12,2449.65769223995,407.327801716521,7564.1401689098
EFCC1,283.33711555309,47.1131438054973,874.898409281984
COPG1,947.162305046614,157.493628378792,2924.68136980306
RHO,78.869130280982,13.1143196511531,243.534916090656
TMCC1,173.872668945361,28.9114638473377,536.89010099919
COL6A5,428.738042609463,71.2903489526262,1323.87301000702
COL6A6,420.400191904477,69.9039268630167,1298.12706051542
NPHP3,877.190770767667,145.858843720681,2708.62128583781
TF,137.268339754474,22.824911659474,423.861908775096
EPHB1,206.210147063601,34.288521865738,636.742863107195
A4GNT,110.236071015591,18.3299987402906,340.390880349963
FOXL2,56.7005036258038,9.42813201985279,175.081790375186
PRR23A,431.909138828428,71.8176273393918,1333.66496039501
CLSTN2,252.190224937209,41.934058351875,778.7222869503
TRIM42,178.299778164676,29.647591524771,550.56048667972
SLC9A9,915.328208071916,227.631361178608,2373.53555586549
ZIC4,393.139690675421,65.3710625995537,1213.9514553986
ZIC1,562.77461671163,93.5778844174586,1737.75630118895
WWTR1,246.691263268438,41.0197020409878,761.742032531927
MED12L,298.302997991443,49.6016643908311,921.111125166785
GPR149,91.2548109406405,15.1738029899595,281.779896820363
KCNAB1,807.124605968634,134.208267554417,2492.26891544608
SSR3,106.158969626382,17.6520523134793,327.801831710753
LEKR1,401.074084167491,66.6904027838905,1238.451130609
SI,436.588867157136,72.5957708166229,1348.11509379827
SLITRK3,123.778692326736,20.5818613272861,382.208302960512
BCHE,79.4770234098873,13.2153987786274,245.412038486417
ZBBX,1081.23530535532,179.787355762408,3338.67914875693
SERPINI2,213.389629545286,35.4823204564702,658.912149015876
SLC7A14,135.317566626235,22.5005361368272,417.838404496532
NLGN1,263.980693954185,43.8945784204587,815.129017362775
PIK3CA,23475.4956379501,8898.61988686684,54287.666896037
EHHADH,2752.11234197707,457.619748114009,8498.07215994073
MAP3K13,114.351026426039,19.0142337752288,353.097088399447
KNG1,239.120615665074,39.7608596884865,738.365253850087
EIF4A2,2914.7680018483,484.666101589335,9000.32396303866
MASP1,915.918401231154,152.298451983644,2828.20625978608
CLDN16,317.888421021011,52.8583310198889,981.587111412198
PYDC2,43.0737750913189,7.16228482555469,133.004768137315
FGF12,19.7294575333071,3.28060027641502,60.9212349330388
MB21D2,915.899198488741,314.219431220277,2084.67897259204
ZNF141,336.874430794945,56.0153099209217,1040.21305938637
ZNF721,596.623511339682,99.2062446709944,1842.27626807249
IDUA,1946.44219339344,323.653410680362,6010.29347661147
FGFRL1,1518.31748127304,252.465010739514,4688.31641013654
CRIPAK,92.842907994722,15.4378567884204,286.6843550709
PPP2R2C,74.407925989751,12.3725128756472,229.759441725772
GRPEL1,453.029835467001,75.3295710261669,1398.8820546262
DEFB131,1105.24960837071,183.780239405067,3412.83201502752
WDR1,63.2400897135077,10.5155300124336,195.27502057099
BOD1L1,849.095281155898,141.187112119926,2621.8675137114
C1QTNF7,57.7675134442956,9.60555198870208,178.376629763521
PROM1,1069.39972990969,177.819203154642,3302.13052625908
MED28,789.918737881724,131.34730021356,2439.13920393272
SLIT2,2931.33639006517,1206.8273078274,5900.03235474702
GPR125,682.550965557289,113.494180330737,2107.60450627884
CCKAR,139.121600987735,23.1330669239217,429.584897645883
PCDH7,221.045695207115,36.7553694005173,682.552735986556
ARAP2,510.652750955042,84.9110640706345,1576.8120390007
TBC1D1,756.360206022139,125.767208412137,2335.51592314357
KCTD8,166.280563741954,27.649045359682,513.447215617467
GABRG1,521.115469856212,86.6508040338061,1609.1187796853
GABRA2,49.2810861891578,8.19443308894465,152.171942599284
COX7B2,499.216001257832,83.0093832888427,1541.49778493774
CWH43,249.301330470313,41.4536952001179,769.801644477168
LRRC66,143.487234725729,23.8589841981096,443.065088120068
SCFD2,973.319186985202,161.842914994291,3005.45164543076
PDGFRA,127.332024006578,21.1727059815283,393.18026607099
KDR,705.750318213473,117.351822278991,2179.24049706469
CEP135,421.467252233883,70.0813658200972,1301.42212147826
KIAA1211,292.4314346285,65.4713847579205,801.845996697631
LPHN3,194.295454757757,32.307347887711,599.952596675945
TECRL,137.252749946847,28.7379595127139,388.29944228058
EPHA5,383.473032615945,90.5418521100529,1042.0551782961
TMPRSS11E,662.435259286013,110.14941634249,2045.49206326842
UGT2B7,46.9144176839679,7.80090239633662,144.863980954045
UGT2B4,116.159718420644,19.3149786125106,358.682136029463
UGT2A1,526.895365391087,87.6118985420116,1626.96634057998
SULT1E1,210.230163729298,34.9569662580233,649.156219387783
HTN3,96.4355654556426,16.0352565013319,297.777223861619
CABS1,121.371342715129,20.1815633021943,374.774910394024
SLC4A4,256.630310072727,42.6723512665618,792.432714305002
NPFFR2,138.045580195374,22.9541199419919,426.263487958951
AFP,3651.64230506046,607.193136047244,11275.6686808778
PPEF2,303.268399089217,50.427317663981,936.443022277687
FRAS1,426.060001738549,70.8450438542298,1315.60377875769
NAA11,191.480899492457,31.8393602418542,591.262015656584
ENOPH1,113.581947838652,18.8863495010993,350.722400921436
ARHGAP24,140.55848797091,23.3720060566782,434.021631679911
DSPP,306.261943168515,50.9250837409475,945.686576521014
IBSP,182.525054945339,30.3501737256408,563.607455325643
MEPE,105.262622177804,17.5030168183738,325.033652669326
MMRN1,987.938798980201,164.27396232238,3050.59336625698
GRID2,407.266169887413,67.7200113570804,1257.5712243223
ATOH1,192.744417303331,32.0494404235633,595.163353966955
UNC5C,227.300392035532,37.7953931797691,701.866379036061
STPG2,778.146816167597,129.389854852122,2402.79017842337
ADH1A,679.450882060601,112.978743899048,2098.03311826374
ADH1B,312.699111181805,51.9954352397133,965.564311709822
MTTP,214.850085590772,35.7251634120533,663.421851685834
PPP3CA,563.812857779744,93.7504987991379,1740.96169407534
CENPE,1144.4474554767,190.298084620094,3533.86636361403
TET2,570.213114411163,94.8147541087304,1760.72382347291
LEF1,751.323858525366,124.929757532244,2319.96478652249
COL25A1,226.228101942816,37.6170918517195,698.555418893503
EGF,624.583291530526,103.855398323353,1928.61115396208
ALPK1,250.222346707221,41.6068001826829,772.644741973885
ANK2,1190.45525975016,197.948183491298,3675.93157667954
NDST3,942.495888112253,156.717723728788,2910.27348521481
C4orf3,792.738464091729,131.81616977707,2447.84568275751
FAT4,739.122837487432,122.900933675103,2282.2901486288
PCDH10,519.019250795146,86.3022185459375,1602.64607507261
PCDH18,103.08808658604,17.1414371655225,318.318994430337
INPP4B,150.207580832948,24.9764413828505,463.816312103901
MAB21L2,41.9751217048488,6.97960631997258,129.612350198481
FBXW7,860.750874740212,143.12527461652,2657.85759675745
DCHS2,172.520376178496,28.6866044210933,532.714474871376
FGB,263.036497599714,43.737582875807,812.213258995489
TDO2,655.218140703078,108.949341111809,2023.20634346585
FSTL5,963.671715072021,160.238741275215,2975.66018370446
NPY1R,422.996745493508,70.3356996144867,1306.14443225504
MARCH1,694.299228051025,115.447719710724,2143.88242576712
TLL1,175.745116430786,29.2228037513822,542.672363922421
DDX60,84.6226744153113,14.0710083379759,261.301278210753
GALNTL6,115.368221585087,19.1833713584885,356.238068080165
ADAM29,132.421396528908,22.0189656500815,408.895442973386
ASB5,90.0833660019816,14.9790167792428,278.162635512685
VEGFC,661.789233798855,110.041977007139,2043.49688969564
TENM3,154.159370090108,25.6335416756599,476.018758328991
MTNR1A,104.550608978237,17.384622458627,322.835127027285
FAT1,327.042262829175,54.3804277255629,1009.85271165824
ZFP42,443.522006224741,73.7486149092092,1369.52322446812
TRIML1,887.063442303113,147.500440168945,2739.10662351048
FRG1,368.369099294522,61.2522191607901,1137.46385418277
TRIP13,461.849879485037,76.7961629642203,1426.11690525963
SLC6A19,51.8155251326917,8.61585820512183,159.997880280558
LPCAT1,612.506048197506,101.847195012109,1891.32095937381
ADAMTS16,44.114634399899,7.33534687000261,136.219300240881
KIAA0947,1501.20244167065,249.61915562157,4635.46596800032
ADCY2,369.122516978731,61.3774956270095,1139.78999191434
C5orf49,1770.15294182076,294.340102964269,5465.93994245778
SEMA5A,166.921307578836,27.7555918471005,515.425554516876
TAS2R1,444.700278556225,73.9445067765789,1373.16089122968
CTNND2,226.588037408609,37.6769442768084,699.66670694353
DNAH5,75.2488287462914,12.512338289163,232.355985911209
FBXL7,314.014792359465,52.2142104800653,969.62650759039
MARCH11,48.5836821104992,8.07846861776385,150.01849520496
ZNF622,907.966025564695,150.976151501853,2803.64935978415
FAM134B,92.4424324222132,15.3712794281941,285.447124991823
MYO10,415.677714714444,69.1186812166397,1283.54517175224
CDH18,275.876173436254,45.8725412271651,851.860830361856
CDH12,1488.32935616111,247.478620491463,4595.71873264946
PRDM9,315.327765546589,52.4325350386927,973.68061367944
CDH10,825.129105709166,137.2020173338,2547.86475723381
CDH9,409.050945309126,69.5205797283602,1254.0542871862
CDH6,427.947142684151,71.1588203034053,1321.43129251163
DROSHA,485.622374514365,80.748935494101,1499.52062745124
GOLPH3,181.157543511656,30.1227883617172,559.384630204007
TARS,663.222454752754,110.280317458061,2047.92299489811
ADAMTS12,658.047687423624,126.928149974327,1926.83277622429
RXFP3,88.4651316122409,14.7099381598345,273.165785722874
